"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20"
"1",0.604197769557275,0.628565138239692,0.630331555687525,0.630465197959595,0.638270862907769,0.650326402955565,0.650202878637325,0.67209280035402,0.643629238191841,0.679880395484518,0.65612550831779,0.677909389732899,0.657295453276449,0.656375513271574,0.703863366755822,0.679718330585745,0.702566667584039,0.679718330585745,0.78148150239969,0.750248052641827
"2",0.602456969445407,0.629432593686222,0.634109597356886,0.634116386228063,0.644117075853386,0.653043887814174,0.656537547081836,0.658433471375863,0.645284723669099,0.66433777663674,0.654627215696546,0.662335218325775,0.653591385078585,0.644439640077645,0.687371962579098,0.674814898379704,0.709211551926481,0.694018669203042,0.752897617273696,0.742312422814241
"3",0.593645445049796,0.612826352191796,0.613821605004782,0.614012313079701,0.62351609699034,0.636002277796292,0.635595766099933,0.635354820372829,0.632031572649711,0.651312040287669,0.648546596910439,0.660838101734499,0.651848336392489,0.654163939993201,0.687150977007869,0.768244434724164,0.760250666765208,0.750637570940168,0.738105697474449,0.754126361130806
"4",0.602255421690334,0.625011749704056,0.626587561947952,0.626516374826341,0.633841817047039,0.644798757717853,0.649698599618342,0.667413476345373,0.643646493124896,0.658534546417075,0.652388890881696,0.646477617353577,0.640176257143476,0.674981596897211,0.66740184864975,0.713245360477992,0.671940974765441,0.669783193335865,0.71764096508549,0.785471000332146
"5",0.603589352752392,0.627966168048641,0.629978081916656,0.630014688127801,0.638083306644747,0.649918368900055,0.644632865546267,0.67281691830479,0.64504096484015,0.681148332870915,0.6829476895062,0.736784846487113,0.705430227790676,0.650774286961409,0.687875380690443,0.762750060012044,0.743082245101308,0.680142654852033,0.778520159044828,0.796584396774098
"6",0.605196986381582,0.630267091180717,0.631233351934977,0.631368264284017,0.640179186623082,0.650133755109756,0.652760126046952,0.647352748978475,0.644244954547748,0.644663074028038,0.637949616259576,0.658336236430343,0.644764493334307,0.645828654960842,0.719297202605414,0.710892305213463,0.677227346869982,0.670674551711653,0.787009446990677,0.768186264377844
"7",0.711158456541596,0.739644146564928,0.75404566153668,0.761499525952557,0.786583132400509,0.840816925553714,0.854357604342267,0.854389046825107,0.872541150860869,0.89892153200592,0.913257655158317,0.913371636583119,0.927595104851857,0.926782871836614,0.93524816121315,0.939777734067311,0.921144535762806,0.972279709642014,0.973670208529629,0.972531464168648
"8",0.607874924911457,0.628010446176754,0.635252286275825,0.63542511331859,0.64513587411981,0.658115086841473,0.665761238033081,0.658908548182599,0.65129643599912,0.666056575988357,0.673824733437246,0.65254480471513,0.733543594311139,0.638357190555258,0.680086976504165,0.700640313632515,0.670587605582614,0.74694137569902,0.756367166350724,0.74233174822541
"9",0.602853997406242,0.627798272512413,0.630007509934493,0.630040540620056,0.63888301087314,0.649467165379198,0.65135784834823,0.653976012726403,0.644016057376452,0.717185437818519,0.666201007947478,0.670982801885016,0.656026540550081,0.668600837735801,0.71064216240569,0.691253665328844,0.688610670757306,0.67392802742937,0.736213227314543,0.742039847632693
"10",0.604305707266089,0.628821437694749,0.630313872283442,0.630391178139715,0.640422793305495,0.652003879399706,0.649842273634192,0.654979478265514,0.643520619012938,0.66195780480876,0.659699196934142,0.691187701800867,0.645854146772314,0.744375450541201,0.679869059939776,0.676067002167741,0.769007271447844,0.677585001326269,0.731002344708291,0.739009300192071
"11",0.603875377020097,0.627977381264674,0.630065045324615,0.630113332247387,0.638224885394227,0.649623963280183,0.645320047303654,0.656159338702422,0.662453578891377,0.683985813815382,0.662895484879739,0.657065512507748,0.694336242437158,0.653094839780881,0.701036309250677,0.67257470304689,0.689952508933331,0.674417426552883,0.787152065517021,0.773317300160582
