"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20"
"1",0.0645236304291841,0.16976863676397,0.794870353024131,0.877273203322603,0.925132545005151,0.923385142928464,0.926738347583769,0.93931390827311,0.953595822840784,0.956528169892225,0.966452554547103,0.901853897827081,0.948034952649313,0.977003484386935,0.981233427871925,0.982636732446278,0.982570474434253,0.985225687480771,0.981203347450478,0.993279349677042
"2",0.0683644004852019,0.163679648135405,0.794338263572065,0.875893417557061,0.83853088574976,0.924767737913655,0.926601609600317,0.939233447672638,0.949938498390079,0.954058422905127,0.957976401083773,0.897085119848127,0.935408249577576,0.954122512236364,0.981612498710236,0.985702964063479,0.985741047797679,0.990523166983755,0.989236769225884,0.990422859362865
"3",0.0638019241791727,0.171177412155645,0.792825140364155,0.872144589978534,0.931477891512628,0.921739562436069,0.926719570947217,0.938506464074971,0.949542594171284,0.954437210262811,0.958721736414077,0.90111064683961,0.939978539952483,0.967445061208295,0.980349139147651,0.989770174638667,0.989821589721545,0.989251544009926,0.99089196831371,0.992987220396025
"4",0.0564409563265217,0.138057052871585,0.794395677157265,0.870441947058552,0.940994669370536,0.929836099406386,0.931261521817417,0.952107119335768,0.964069828555277,0.971275276263532,0.972359977521115,0.966971941300222,0.969566780346961,0.957852970362735,0.977668593015106,0.962534557012329,0.98459762825366,0.990616416519413,0.990212844223581,0.994966602641682
"5",0.0625179759125275,0.186145282085763,0.803109557338921,0.883822858403975,0.948720200979582,0.93798037923417,0.939927808704664,0.950997954342663,0.961140876422084,0.960233593156409,0.874559113805505,0.90599144590954,0.941911439658311,0.978531790222754,0.978450115338472,0.979919485434464,0.979943830877049,0.982000179969153,0.965980776745477,0.711372092047188
"6",0.0664137320059152,0.163772662750832,0.790841595949163,0.878679523171633,0.947663902101902,0.929370544164435,0.930298820671968,0.942999783933586,0.95101627760201,0.964072616089795,0.96693863623516,0.914881466228123,0.95991662045027,0.973191101608287,0.979604104468959,0.980824201931892,0.975123139381937,0.979632199373612,0.984777652334186,0.961910354852893
"7",0.0713546579373778,0.172151990496706,0.801854500766709,0.875399003611092,0.92065638333508,0.925048596501203,0.928900809186152,0.940122104069051,0.950235116899826,0.950303727287258,0.959550434216822,0.914018664170195,0.937350534902919,0.964784275409591,0.988213148187212,0.988015883825872,0.985405945773676,0.98936336260297,0.991722010499459,0.99146562592347
"8",0.0822241621999269,0.155610658503051,0.840031616102778,0.932705466741138,0.939627214880259,0.922126025583825,0.925314048307442,0.946865816404565,0.946154071916687,0.953925907224979,0.962319354412537,0.948062885627183,0.968992407462394,0.975229820377326,0.984367663738613,0.98453443616509,0.984578436748689,0.981184729780429,0.983973667350935,0.95704660397767
"9",0.0800139816723105,0.164947724991204,0.797574200666162,0.878744616188883,0.917830931430845,0.927195370291942,0.929468341105038,0.943401242291669,0.950574243578057,0.954924612468665,0.959567417869748,0.901897987193274,0.930376245714668,0.952157433178648,0.97548792161872,0.980392281909987,0.98036143152019,0.980702648625696,0.977106312633163,0.988087169599169
"10",0.0688227159185996,0.155439292616902,0.800297888893182,0.875681708747457,0.918102656447423,0.922915536270118,0.926981059503589,0.937788833494312,0.94815761944783,0.954662958640201,0.958221790391874,0.921183193273798,0.947853426678007,0.959872002848241,0.980723967749258,0.984827444000427,0.984722327502586,0.98362309368481,0.987749855047129,0.989235514386019
